dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
88	grimer	base	none	shiny	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0088_00:00:none:shiny-native-body-v1	8	2.6666667461395264	8	1	256	256	17	59	239	206	128	190.1535644676792	131.47502238417925	15	14	8fade70f43370ff5dec7f83a97045223133df673cfa4f5cc07282f83bd60dda4	1d22abdde64f33558596c5df2eb472da21d2012c0d822fe2047f7d878e8aa9a9	bac73b2a17ad7402b6aa135a6c5ccd0d7b0deb629f005dc8e0fe2edd77550187	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__admission.json	verified-render
93	haunter	base	none	normal	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0093_00:00:none:normal-two-pass-native-body-v1	8	2	8	2	256	256	17	37	239	220	128	230.0894137479589	113.79883233867956	15	15	ef3a85261d992c6ecc8e67792a06a3cf4ef433c1c0b1a3a37427657251f0c379	6b58364be256177a1c273f8bd7d344733f54ec07ef5e57a32dc790f503e98907	842df722f2a25130dc52ab4e10e85b4936eb59101323631fbd67342ff06b6a44	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-normal__admission.json	verified-render
93	haunter	base	none	shiny	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0093_00:00:none:shiny-two-pass-native-body-v1	8	2	8	2	256	256	17	37	239	220	128	230.0894137479589	113.79883233867956	15	15	725187113ddb1d848202de563bbd993e3af99f772c0b66c7bd1b8fc3a0a6b2cc	3a925e903710ff1a490b5e283ce2eccccb430639011234db3977d22a5ffe1405	67e36a7bb1b3950b023021f0f7fcd9d5581228d91762823069643196edf3a75e	assets/pokemon-animation-cards/kanto-haunter-two-pass-native-body-v1/dex-093__form-00__gender-none__palette-shiny__admission.json	verified-render
109	koffing	base	none	normal	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-normal__runtime.png	rc31-original-smoke-body-v1:pm0109_00:00:none:normal	8	2	8	2	256	256	43	33	215	226	128	233.59702604098706	79.26493290966442	15	15	012dc4c7e8c68de9f112f4d6fcc8aaf678cfd764dd06f96571a57139295b2f48	e5edbc900b6155bb516a2710e60b013bef3fe1106bf99ec93ef37e1b004f8756	3e2d9bc36ae25769f5238113fc38ce33d017b3d91717afdf5ef368e900597ed0	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-normal__admission.json	verified-render
109	koffing	base	none	shiny	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-shiny__runtime.png	rc31-original-smoke-body-v1:pm0109_00:00:none:shiny	8	2	8	2	256	256	43	33	215	226	128	233.59702604098706	79.26493290966442	15	15	967f4478d867508e4c64fc137e7d8e098b24cecc6a3dcb562b2bdc3a447e670c	d77b95626609d15ac9b15be28f3115d972377a56b4dd4f9b9cc9c802c2950a2b	df3a6391bf4cbcad8846de8eef370d32edfcbc2c5c25c5636098d9300800b9b4	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-109__form-00__gender-none__palette-shiny__admission.json	verified-render
110	weezing	base	none	normal	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-normal__runtime.png	rc31-original-smoke-body-v1:pm0110_00:00:none:normal	8	2.6666667461395264	8	2	256	256	37	29	219	227	128	219.56348927793783	84.78836135994632	15	16	fc14b2504d55f5ef506cd4627668b9c405b19bdaa0369625a2f83151a7203c26	d80396866cd1a543186ac04902661a60f4333a612d402c03d21ef62c47f6bac4	e1020e86051cb086416b6ca73d253e7376268bb440a0b841803f811af5dca459	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-normal__admission.json	verified-render
110	weezing	base	none	shiny	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-shiny__runtime.png	rc31-original-smoke-body-v1:pm0110_00:00:none:shiny	8	2.6666667461395264	8	2	256	256	37	29	219	227	128	219.56348927793783	84.78836135994632	15	16	01270cf7c8fe7953ec3d9747086156a3e26fca5a559652bfed1280d1c734676e	a33e5bfcc3003ea1b996b0b283bb1c63c17494a8a6a07061be6af25be3745579	7a6962f7c1b4f962d50f6e3b9fc67e3ea04de42b315079d715e77769824033b0	assets/pokemon-animation-cards/kanto-original-smoke-body-109-110-v1/dex-110__form-00__gender-none__palette-shiny__admission.json	verified-render
77	ponyta	base	none	normal	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0077_00:00:none:normal-fire-time-body-v1	8	1.6666667461395264	8	1	256	256	19	56	237	207	128	197.67126473070496	124.48201740342681	15	16	85a693d943d91ae4cd3ffd295a6437916b4f3f5b118e764e5b842bb2f55d64be	609aae635bcf94e3184963945df0f95d2df49d310cc37595b673d92176fe4b34	fab116b2f9f3478046854f9aafcb436fb7e935682fa6c98cb3427b30846d02af	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-normal__admission.json	verified-render
77	ponyta	base	none	shiny	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0077_00:00:none:shiny-fire-time-body-v1	8	1.6666667461395264	8	1	256	256	19	56	237	207	128	197.67126473070496	124.48201740342681	15	16	e7bf8a6e9a54d19eb1ee533d12af38b1f7632e06c13c3fc0e6357971c8982905	11b67d3cb7eb5e4bba3d006e43d7695f72bb59469d54d997f393edb235135720	c12539c1f9e29d6f6855fcad92fd2187317ae095fb9d311c1ca34d8a9c4ff088	assets/pokemon-animation-cards/kanto-ponyta-original-fire-time-body-v1/dex-077__form-00__gender-none__palette-shiny__admission.json	verified-render
152	chikorita	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0152_00:00:none:normal	8	1.6000001430511475	8	0.9000000357627869	256	256	2	25	254	231	128	222.24066527765635	135.07463858484797	15	16	96a7cf1630d359ab63bf4b4c3ecd1b949328b6fa98ac9b87535ce736e8c3ff16	1125ad17a0a4cab57bac769e1eeff25aa14e8f3ceab5a0c2b32804b9ad7d7495	ade97824abeb666bd135ade540af3df4f4da04bfe4e9394ecd783a46dab0324c	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
152	chikorita	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0152_00:00:none:shiny	8	1.6000001430511475	8	0.9000000357627869	256	256	2	25	254	231	128	222.24066527765635	135.07463858484797	15	16	77c8654f939bae11f9ce88355787981bec70f16a0b785e00636daef6ea6c3690	5e354e496cc04acb62da437138503e6d7b426fa44a88eadd7f0c377dda0c7b91	d983c6e5670aa4aa27b89d0308b9cdb01937bec20c830a37c989ec9dd830de82	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-152__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
153	bayleef	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0153_00:00:none:normal	8	1.7333334684371948	8	1	256	256	5	2	252	253	128.20545746388441	235.7541857783187	172.35224393620564	14	16	cee22a0e1317940bf456cbbf81df6e6d4a58b8bb5abea005b8482fcd228c3427	a5b65b5177ecc34ad905fc634ca8df987243aed9b5e32da8f4741356c80ef371	53c7f3a0fc59e5cbb251273f38c533bf53ad3b3826f8a531dadcf276456182cd	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
153	bayleef	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0153_00:00:none:shiny	8	1.7333334684371948	8	1	256	256	5	2	252	253	128.20545746388441	235.7541857783187	172.35224393620564	14	16	dd781788772c7f21146a8612233f822555d4044d867a594e1d02f97e6602e4c9	ce8890004972409e49f6b1c88e0b58774de217545a68fcd8dc35c208d0414650	91654547f61fcf95146be214ff6b932f639eb53043fa0e6bb7836b2a7bf56ae9	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-153__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
154	meganium	base	male	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-normal__runtime.png	johto-original-trs-v1:pm0154_00:00:male:normal	8	2	8	1.433333396911621	256	256	2	19	254	237	128	225.30380234070068	199.7402282255913	15	16	c14291dfd47784bca55047509a117ea670b33cdc03a130bd625866415bc41ca9	261bf17e94f15c5c2daed92e90485a385dd998511986f2135e66f8b712f094a8	998b2ba7b2aef353ed08b581ce3775c7709ed2f19ba9a326e58a4466e5a69893	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-normal__qa-evidence.json	verified-render
154	meganium	base	male	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-shiny__runtime.png	johto-original-trs-v1:pm0154_00:00:male:shiny	8	2	8	1.433333396911621	256	256	2	19	254	237	128	225.30380234070068	199.7402282255913	15	16	04ea8c5146ea896b1001e6046979a1e306117720fb7df6e7049a21af98bf88e9	2cdcb7f641622be34a633f565dd476bfbf8ce885f9b6b90c5e9a110009ddfbad	616bbac1ce04056a8022233e9d3396a1ca1c50352124f7d4c2153f671a97e5a2	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-154__form-00__gender-male__palette-shiny__qa-evidence.json	verified-render
156	quilava	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0156_00:00:none:normal	8	1.6666667461395264	8	0.8000000715255737	384	256	15	6	370	252	192	236.75784046427435	118.40466681882502	15	16	5f9bad01931537cf02d4176e7feb980d67d4dad0cb30d461b70e4a0c5d1410f2	578ef7398561a856c9ed386c75f30cc0be4f10e72fd7878e83fd82ba3cce3788	e88b855dbae5ba90bd38c2be97a63095b3580edcf33b6438b27cc7ea04a630fc	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
156	quilava	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0156_00:00:none:shiny	8	1.6666667461395264	8	0.8000000715255737	384	256	15	6	370	252	192	236.75784046427435	118.40466681882502	15	16	1b8ebf65018d335611b33a3741c8ac23bfa45771e1dcfa751d79b2163fb5b265	fd2c0ed9bc30a5e01168d941ecb37e0fee36bb3874e250ab1ba0b7d27bd942eb	09932cc4746544784b3dbeba0f85a7ddb6de3165c820877730a3a3ce1f11aed4	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-156__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
157	typhlosion	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0157_00:00:none:normal	8	2	8	0.9333333969116211	256	256	8	3	248	253	128.00000000000003	243.88162787779945	194.96512170244475	15	16	3bfdac8ccef0bf6b822f6271e824324fad09ea7e89da3cc89a90f03154514e9e	7b0cbe9406959e22f98b811ff200ab4bbbeae66fbfd4938f3acf39e5d1bedff7	1efaf8f771b7b03011b8cf66706621d87f9fe9551fc77048176245dea07795a0	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
157	typhlosion	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0157_00:00:none:shiny	8	2	8	0.9333333969116211	256	256	8	3	248	253	128.00000000000003	243.88162787779945	194.96512170244475	15	16	ad05be49525d114cadf6fb5a69be6d516c6dab294849383be9c51a4f8ead3395	96a308a0a6b94f6ae49ac0f69ba87a935ead19edc0dc28f401b8db667ce005de	356f592bec007875b70b7bf402f9803e8ed2201a2a5137cedc3fa555742c4675	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-157__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
158	totodile	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0158_00:00:none:normal	8	0.8666667342185974	8	1	256	256	2	4	254	252	128	239.36596219897967	229	15	16	111b9b42e2e338694a2d4990bd264760b00821afcfc1b240cc945379e9c1de37	85d69c3f26a5baa5c98d9d35ee095ae2c92d2e707dee03db58e2a75b7e6ce2ab	37b725d2bcd1417f26f88093394700d449a34b4e33cb9682f4f2e710433694e0	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
158	totodile	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0158_00:00:none:shiny	8	0.8666667342185974	8	1	256	256	2	4	254	252	128	239.36596219897967	229	15	16	859b770048315ad67ecbbb2514ae9e920e4ab83403dc8e587381c54ddc759a2f	87cea7b39feaaf1974ee7554fe1d134dd2aa1464d7b4df1dc62db002bebcf266	c3113192d3c9f0a2803052c99e40272fba1f90a103f8b4dc867f543ddbee1401	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-158__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
159	croconaw	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0159_00:00:none:normal	8	2	8	1	256	256	9	3	247	254	128.00000000000003	241.61867689187682	237	13	16	c6b1883908f7d783db0ca68b3bc6a1fd0bfeb5d00245df13fa575f639e29f854	3bf14f0f3b2f7b5dc7c65f3257a0b0f1f96bb4a46b43ed68a7ba8279973f2924	cef2657fe77174d355bf372774cc4a5ef5c98784faa98a16f3305da8e5ac5339	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
159	croconaw	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0159_00:00:none:shiny	8	2	8	1	256	256	9	3	247	254	128.00000000000003	241.61867689187682	237	13	16	abfa67be383b31663dd00b94e900d35159127fa8a4446dfe33e0259a80bb4441	0d956281cc5e5d7e740017ee46259025e5a2fa2298c077172ba4711b4374d382	9a707d3167ef7a2cb0104fb1ab5b82476d8c619e0602bfa23e276e578b8e2e41	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-159__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
160	feraligatr	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0160_00:00:none:normal	8	2.133333444595337	8	1.133333444595337	256	256	2	32	254	225	128	213.38411664356204	184	15	16	30747838105d4d27da15e51b234974d9b11cc8a2fde226c2df22b5e988dea5a4	6282ea8264193a7c5b80e16d784404d24c74178a9d765cbdc2824ab86cfb8cbd	b7ba72e0c9614d9767c0f89aa38037dbd9757bf74c3257544ffa821ab4112cb5	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
160	feraligatr	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0160_00:00:none:shiny	8	2.133333444595337	8	1.133333444595337	256	256	2	32	254	225	128	213.38411664356204	184	15	16	bb0b9affdfda252e0bb2c184a5a5b62dd4c77bd9924764177377de4b2348543f	8a2cc012b78544306a7545f673558b32ab5a53bee423cebcccefdb66d87f1674	f8e3cd2f5010397ebcb93cc9d82ea34a98158bdb8348d992992fa9f14965a687	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-160__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
161	sentret	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0161_00:00:none:normal	8	1.6000001430511475	8	1	384	256	5	26	379	231	192	210.11118254966627	193	15	16	ebd71e975c9b4d811aa4dc31a614f663a1d15670ceed5f88a04498eb786de62f	0585e86000f9c5d4d63e3a8c32564cf794aa61678df845cfe1593929a4ef6721	f9398542e1950b055cda86e27b5cf9ed68db81f165fef95faaccac8b59cf93bc	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
161	sentret	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0161_00:00:none:shiny	8	1.6000001430511475	8	1	384	256	5	26	379	231	192	210.11118254966627	193	15	16	1e87bda4f888e014017aa56a9f0254a3b63da86e73a87972e437ddb2c76867ae	a630a75885af05c513b99d04a32a6ba86587c28cd4fa390631afe6bc43a640de	df4973f484350a8362d426d4c6ced1cd5b3cc9092d7b7423b14e891ccfc03113	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-161__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
162	furret	base	none	normal	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-normal__runtime.png	johto-original-trs-v1:pm0162_00:00:none:normal	8	2	8	0.5	384	256	5	42	379	215	192.28444444444443	202.3867134999141	165	15	16	b8cf494f1d47499f51849248519308d0591f1e8b4f1f7e890cbe8210ff22b26e	a50d1735ee90d014f017c74fdc710252ad06280d0a990090b5b00df46dc97d9f	9d41f7eb280ff80b137b5209b47cdfd1c965edf564ebec70ad0acae37cc539ab	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-normal__qa-evidence.json	verified-render
162	furret	base	none	shiny	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-shiny__runtime.png	johto-original-trs-v1:pm0162_00:00:none:shiny	8	2	8	0.5	384	256	5	42	379	215	192.28444444444443	202.3867134999141	165	15	16	ed8965b7887e6ca836e7a7b73106db65b1cb41a197682c1e823972dc89d49dcc	24f50a9aada0ba1ea9853e9a7bcb319fabb02f0932aa3239c051d3ef8abb5736	655de9ebf1e5dee9978c76fa08b5d617c2eda4bd7406d18e11185ee1161e5a1f	assets/pokemon-animation-cards/johto-qa-c971dfcdbaf0b925/dex-162__form-00__gender-none__palette-shiny__qa-evidence.json	verified-render
