generation	map	line	x	y	sprite	role	visual_authority	script_or_text	asset	status
gen2	OlivineCity	321	17	21	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	OlivineCitySailor2Script	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineCity	322	10	11	SPRITE_OLIVINE_RIVAL	nonbattle	SPRITE_OLIVINE_RIVAL	ObjectEvent	assets/characters/npcs/silver-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineGoodRodHouse	94	2	3	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	GoodRodGuru	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineGym	212	5	3	SPRITE_JASMINE	nonbattle	SPRITE_JASMINE	OlivineGymJasmineScript	assets/characters/npcs/jasmine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineGym	213	7	13	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	OlivineGymGuideScript	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineHouseBeta	54	2	3	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	OlivineHouseBetaTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse1F	52	8	2	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	OlivineLighthouse1FSailorScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse1F	53	16	9	SPRITE_POKEFAN_F	nonbattle	SPRITE_POKEFAN_F	OlivineLighthouse1FPokefanFScript	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse2F	220	9	3	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorHuey	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse2F	221	17	8	SPRITE_GENTLEMAN	battle	TrainerGentleman	TrainerGentlemanAlfred	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse3F	132	9	2	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorTerrell	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse3F	133	13	5	SPRITE_GENTLEMAN	battle	TrainerGentleman	TrainerGentlemanPreston	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse3F	134	3	9	SPRITE_YOUNGSTER	battle	TrainerBirdKeeper	TrainerBirdKeeperTheo	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse4F	102	7	14	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorKent	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse4F	103	11	2	SPRITE_LASS	battle	TrainerLass	TrainerLassConnie	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse5F	109	8	11	SPRITE_SAILOR	battle	TrainerSailor	TrainerSailorErnest	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse5F	110	8	3	SPRITE_YOUNGSTER	battle	TrainerBirdKeeper	TrainerBirdKeeperDenis	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineLighthouse6F	271	8	8	SPRITE_JASMINE	nonbattle	SPRITE_JASMINE	OlivineLighthouseJasmine	assets/characters/npcs/jasmine-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineMart	58	1	3	SPRITE_CLERK	nonbattle	SPRITE_CLERK	OlivineMartClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineMart	59	6	2	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	OlivineMartCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineMart	60	1	6	SPRITE_LASS	nonbattle	SPRITE_LASS	OlivineMartLassScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePokecenter1F	61	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	OlivinePokecenter1FNurseScript	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePokecenter1F	62	8	4	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	OlivinePokecenter1FFishingGuruScript	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePokecenter1F	63	2	3	SPRITE_FISHER	nonbattle	SPRITE_FISHER	OlivinePokecenter1FFisherScript	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePokecenter1F	64	7	1	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	OlivinePokecenter1FTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	399	7	23	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	OlivinePortSailorAtGangwayScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	400	7	15	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	OlivinePortSailorBeforeHOFScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	401	6	15	SPRITE_SAILOR	nonbattle	SPRITE_SAILOR	OlivinePortSailorAfterHOFScript	assets/characters/npcs/sailor-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	402	4	14	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	OlivinePortFishingGuru1Script	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	403	13	14	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	OlivinePortFishingGuru2Script	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	404	4	15	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	OlivinePortYoungsterScript	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePort	405	11	15	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	OlivinePortCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePortPassage	35	17	1	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	OlivinePortPassagePokefanMScript	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePunishmentSpeechHouse	54	1	2	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	OlivinePunishmentSpeechHouseDad	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivinePunishmentSpeechHouse	55	5	5	SPRITE_LASS	nonbattle	SPRITE_LASS	OlivinePunishmentSpeechHouseDaughter	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	OlivineTimsHouse	34	2	3	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	Tim	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PalletTown	87	3	8	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	PalletTownTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PalletTown	88	12	14	SPRITE_FISHER	nonbattle	SPRITE_FISHER	PalletTownFisherScript	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterCity	175	19	11	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	PewterCityCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterCity	176	14	29	SPRITE_BUG_CATCHER	nonbattle	SPRITE_BUG_CATCHER	PewterCityBugCatcherScript	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterCity	177	29	17	SPRITE_GRAMPS	nonbattle	SPRITE_GRAMPS	PewterCityGrampsScript	assets/characters/npcs/gramps-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterGym	223	5	1	SPRITE_BROCK	nonbattle	SPRITE_BROCK	PewterGymBrockScript	assets/characters/npcs/brock-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterGym	224	2	5	SPRITE_YOUNGSTER	battle	TrainerCamper	TrainerCamperJerry	assets/characters/npcs/camper-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterGym	225	6	11	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	PewterGymGuideScript	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterMart	58	1	3	SPRITE_CLERK	nonbattle	SPRITE_CLERK	PewterMartClerkScript	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterMart	59	9	2	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	PewterMartYoungsterScript	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterMart	60	6	6	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	PewterMartSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterNidoranSpeechHouse	41	3	5	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	PewterNidoranSpeechHouseSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterPokecenter1F	81	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	PewterPokecenter1FNurseScript	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterPokecenter1F	82	8	6	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	PewterPokecenter1FTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterPokecenter1F	84	2	3	SPRITE_BUG_CATCHER	nonbattle	SPRITE_BUG_CATCHER	PewterPokecenter1FBugCatcherScript	assets/characters/npcs/bug-catcher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterPokecenter1F	85	7	2	SPRITE_POKEFAN_M	nonbattle	SPRITE_POKEFAN_M	Chris	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PewterSnoozeSpeechHouse	35	5	3	SPRITE_GRAMPS	nonbattle	SPRITE_GRAMPS	PewterSnoozeSpeechHouseGrampsScript	assets/characters/npcs/gramps-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersHouse1F	405	7	4	SPRITE_MOM	nonbattle	SPRITE_MOM	MomScript	assets/characters/npcs/johto-mother-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersHouse1F	406	2	2	SPRITE_MOM	nonbattle	SPRITE_MOM	MomScript	assets/characters/npcs/johto-mother-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersHouse1F	407	7	4	SPRITE_MOM	nonbattle	SPRITE_MOM	MomScript	assets/characters/npcs/johto-mother-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersHouse1F	408	0	2	SPRITE_MOM	nonbattle	SPRITE_MOM	MomScript	assets/characters/npcs/johto-mother-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersHouse1F	409	4	4	SPRITE_POKEFAN_F	nonbattle	SPRITE_POKEFAN_F	NeighborScript	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersNeighborsHouse	114	2	3	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	PlayersNeighborsDaughterScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PlayersNeighborsHouse	115	5	3	SPRITE_POKEFAN_F	nonbattle	SPRITE_POKEFAN_F	PlayersNeighborScript	assets/characters/npcs/pokefan-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokeSeersHouse	29	2	3	SPRITE_GRANNY	nonbattle	SPRITE_GRANNY	SeerScript	assets/characters/npcs/granny-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Pokecenter2F	1039	5	2	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	LinkReceptionistScript_Trade	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Pokecenter2F	1040	9	2	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	LinkReceptionistScript_Battle	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Pokecenter2F	1041	13	3	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	LinkReceptionistScript_TimeCapsule	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Pokecenter2F	1042	1	1	SPRITE_OFFICER	nonbattle	SPRITE_OFFICER	Pokecenter2FOfficerScript	assets/characters/npcs/police-officer-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokecomCenterAdminOfficeMobile	278	4	28	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	PokecomCenterAdminOfficeMobileScientist1Script	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokecomCenterAdminOfficeMobile	279	7	27	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	PokecomCenterAdminOfficeMobileScientist2Script	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokecomCenterAdminOfficeMobile	280	7	29	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	PokecomCenterAdminOfficeMobileScientist3Script	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokemonFanClub	311	3	1	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	PokemonFanClubChairmanScript	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokemonFanClub	312	4	1	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	PokemonFanClubReceptionistScript	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokemonFanClub	313	2	3	SPRITE_FISHER	nonbattle	SPRITE_FISHER	PokemonFanClubClefairyGuyScript	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PokemonFanClub	314	7	2	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	PokemonFanClubTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	404	4	14	SPRITE_OFFICER	nonbattle	SPRITE_OFFICER	PowerPlantOfficerScript	assets/characters/npcs/police-officer-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	405	2	9	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	PowerPlantGymGuide1Script	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	406	6	11	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	PowerPlantGymGuide2Script	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	407	9	3	SPRITE_OFFICER	nonbattle	SPRITE_OFFICER	PowerPlantOfficer2Script	assets/characters/npcs/police-officer-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	408	7	2	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	PowerPlantGymGuide4Script	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	409	14	10	SPRITE_FISHER	nonbattle	SPRITE_FISHER	PowerPlantManager	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	PowerPlant	410	5	5	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	Forest	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower1F	488	5	6	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	RadioTower1FReceptionistScript	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower1F	489	16	4	SPRITE_LASS	nonbattle	SPRITE_LASS	RadioTower1FLassScript	assets/characters/npcs/lass-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower1F	490	15	4	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	RadioTower1FYoungsterScript	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower1F	491	14	1	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM3	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower1F	492	8	6	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	RadioTower1FLuckyNumberManScript	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower1F	493	12	6	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	RadioTower1FRadioCardWomanScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	731	6	6	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	RadioTower2FSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	732	17	2	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	RadioTower2FTeacherScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	733	1	4	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM4	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	734	8	4	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM5	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	735	4	1	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM6	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	736	10	5	SPRITE_ROCKET_GIRL	battle	TrainerGruntF	TrainerGruntF2	assets/characters/npcs/team-rocket-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	737	0	1	SPRITE_BLACK_BELT	nonbattle	SPRITE_BLACK_BELT	RadioTower2FBlackBelt1Script	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	738	1	1	SPRITE_BLACK_BELT	nonbattle	SPRITE_BLACK_BELT	RadioTower2FBlackBelt2Script	assets/characters/npcs/blackbelt-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	740	14	5	SPRITE_BEAUTY	nonbattle	SPRITE_BEAUTY	Buena	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower2F	741	12	7	SPRITE_RECEPTIONIST	nonbattle	SPRITE_RECEPTIONIST	RadioTowerBuenaPrizeReceptionist	assets/characters/npcs/receptionist-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	345	7	4	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	RadioTower3FSuperNerdScript	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	346	3	4	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	RadioTower3FGymGuideScript	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	347	11	3	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	RadioTower3FCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	348	5	1	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM7	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	349	6	2	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM8	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	350	16	6	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM9	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower3F	351	9	6	SPRITE_SCIENTIST	battle	TrainerScientist	TrainerScientistMarc	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower4F	262	6	4	SPRITE_FISHER	nonbattle	SPRITE_FISHER	RadioTower4FFisherScript	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower4F	263	14	6	SPRITE_TEACHER	nonbattle	SPRITE_TEACHER	RadioTower4FDJMaryScript	assets/characters/npcs/teacher-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower4F	265	5	6	SPRITE_ROCKET	battle	TrainerGruntM	TrainerGruntM10	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower4F	266	14	1	SPRITE_ROCKET	battle	TrainerExecutivem	TrainerExecutivem2	assets/characters/npcs/archer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower4F	267	12	4	SPRITE_ROCKET_GIRL	battle	TrainerGruntF	TrainerGruntF4	assets/characters/npcs/team-rocket-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower4F	268	4	2	SPRITE_SCIENTIST	battle	TrainerScientist	TrainerScientistRich	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower5F	440	3	6	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	Director	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower5F	441	13	5	SPRITE_ROCKET	nonbattle	SPRITE_ROCKET	ObjectEvent	assets/characters/npcs/team-rocket-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower5F	442	17	2	SPRITE_ROCKET_GIRL	battle	TrainerExecutivef	TrainerExecutivef1	assets/characters/npcs/ariana-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RadioTower5F	443	13	5	SPRITE_ROCKER	nonbattle	SPRITE_ROCKER	Ben	assets/characters/npcs/rocker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	RedsHouse1F	91	5	3	SPRITE_REDS_MOM	nonbattle	SPRITE_REDS_MOM	RedsMom	assets/characters/npcs/reds-mother-kasc-hd-4x3-walk-sheet-v2.png	covered
gen2	Route1	92	4	12	SPRITE_YOUNGSTER	battle	TrainerSchoolboy	TrainerSchoolboyDanny	assets/characters/npcs/school-kid-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route1	93	9	25	SPRITE_COOLTRAINER_F	battle	TrainerCooltrainerf	TrainerCooltrainerfQuinn	assets/characters/npcs/ace-trainer-female-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route10Pokecenter1F	94	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	Route10Pokecenter1FNurseScript	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route10Pokecenter1F	95	7	6	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	Route10Pokecenter1FGentlemanScript	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route10Pokecenter1F	96	7	2	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	Route10Pokecenter1FGymGuideScript	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route10Pokecenter1F	97	1	3	SPRITE_COOLTRAINER_F	nonbattle	SPRITE_COOLTRAINER_F	Route10Pokecenter1FCooltrainerFScript	assets/characters/npcs/cooltrainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route10South	88	17	3	SPRITE_POKEFAN_M	battle	TrainerHiker	TrainerHikerJim	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route10South	89	8	10	SPRITE_POKEFAN_M	battle	TrainerPokefanm	TrainerPokefanmRobert	assets/characters/npcs/pokefan-male-gen2-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route11	158	22	14	SPRITE_YOUNGSTER	battle	TrainerYoungster	TrainerYoungsterOwen	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route11	159	20	4	SPRITE_YOUNGSTER	battle	TrainerYoungster	TrainerYoungsterJason	assets/characters/npcs/youngster-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route11	160	28	7	SPRITE_YOUNGSTER	battle	TrainerPsychic	TrainerPsychicHerman	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route11	161	8	6	SPRITE_YOUNGSTER	battle	TrainerPsychic	TrainerPsychicFidel	assets/characters/npcs/psychic-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route12	181	5	13	SPRITE_FISHER	battle	TrainerFisher	TrainerFisherMartin	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route12	182	14	23	SPRITE_FISHER	battle	TrainerFisher	TrainerFisherStephen	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route12	183	10	38	SPRITE_FISHER	battle	TrainerFisher	TrainerFisherBarney	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route12	184	6	7	SPRITE_FISHER	battle	TrainerFisher	TrainerFisherKyle	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route12SuperRodHouse	91	5	3	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	Route12SuperRodHouseFishingGuruScript	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen2	Route13	206	42	6	SPRITE_YOUNGSTER	battle	TrainerBirdKeeper	TrainerBirdKeeperPerry	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
