generation	map	line	x	y	sprite	role	visual_authority	script_or_text	asset	status
gen1	PewterCity	34	35	16	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_PEWTERCITY_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterGym	16	4	1	SPRITE_SUPER_NERD	battle	OPP_BROCK	TEXT_PEWTERGYM_BROCK	assets/characters/npcs/brock-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterGym	17	3	6	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_PEWTERGYM_COOLTRAINER_M	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterGym	18	7	10	SPRITE_GYM_GUIDE	nonbattle	SPRITE_GYM_GUIDE	TEXT_PEWTERGYM_GYM_GUIDE	assets/characters/npcs/gym-guide-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterMart	16	0	5	SPRITE_CLERK	nonbattle	SPRITE_CLERK	TEXT_PEWTERMART_CLERK	assets/characters/npcs/clerk-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterMart	17	3	3	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_PEWTERMART_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterMart	18	5	5	SPRITE_SUPER_NERD	nonbattle	SPRITE_SUPER_NERD	TEXT_PEWTERMART_SUPER_NERD	assets/characters/npcs/super-nerd-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterNidoranHouse	17	3	5	SPRITE_LITTLE_BOY	nonbattle	SPRITE_LITTLE_BOY	TEXT_PEWTERNIDORANHOUSE_LITTLE_BOY	assets/characters/npcs/little-boy-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterNidoranHouse	18	1	2	SPRITE_MIDDLE_AGED_MAN	nonbattle	SPRITE_MIDDLE_AGED_MAN	TEXT_PEWTERNIDORANHOUSE_MIDDLE_AGED_MAN	assets/characters/npcs/middle-aged-man-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterPokecenter	17	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	TEXT_PEWTERPOKECENTER_NURSE	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterPokecenter	18	11	7	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_PEWTERPOKECENTER_GENTLEMAN	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterPokecenter	20	11	2	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	TEXT_PEWTERPOKECENTER_LINK_RECEPTIONIST	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterSpeechHouse	15	2	3	SPRITE_GAMBLER	nonbattle	SPRITE_GAMBLER	TEXT_PEWTERSPEECHHOUSE_GAMBLER	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PewterSpeechHouse	16	4	5	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_PEWTERSPEECHHOUSE_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonFanClub	21	6	3	SPRITE_FISHER	nonbattle	SPRITE_FISHER	TEXT_POKEMONFANCLUB_PIKACHU_FAN	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonFanClub	22	1	3	SPRITE_GIRL	nonbattle	SPRITE_GIRL	TEXT_POKEMONFANCLUB_SEEL_FAN	assets/characters/npcs/girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonFanClub	25	3	1	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_POKEMONFANCLUB_CHAIRMAN	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonFanClub	26	5	1	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	TEXT_POKEMONFANCLUB_RECEPTIONIST	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonMansion1F	22	17	17	SPRITE_SCIENTIST	battle	OPP_SCIENTIST	TEXT_POKEMONMANSION1F_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonMansion2F	19	3	17	SPRITE_SUPER_NERD	battle	OPP_BURGLAR	TEXT_POKEMONMANSION2F_SUPER_NERD	assets/characters/npcs/burglar-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonMansion3F	19	5	11	SPRITE_SUPER_NERD	battle	OPP_BURGLAR	TEXT_POKEMONMANSION3F_SUPER_NERD	assets/characters/npcs/burglar-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonMansion3F	20	20	11	SPRITE_SCIENTIST	battle	OPP_SCIENTIST	TEXT_POKEMONMANSION3F_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonMansionB1F	20	16	23	SPRITE_SUPER_NERD	battle	OPP_BURGLAR	TEXT_POKEMONMANSIONB1F_BURGLAR	assets/characters/npcs/burglar-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonMansionB1F	21	27	11	SPRITE_SCIENTIST	battle	OPP_SCIENTIST	TEXT_POKEMONMANSIONB1F_SCIENTIST	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower1F	19	15	13	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	TEXT_POKEMONTOWER1F_RECEPTIONIST	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower1F	20	6	8	SPRITE_MIDDLE_AGED_WOMAN	nonbattle	SPRITE_MIDDLE_AGED_WOMAN	TEXT_POKEMONTOWER1F_MIDDLE_AGED_WOMAN	assets/characters/npcs/middle-aged-woman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower1F	21	8	12	SPRITE_BALDING_GUY	nonbattle	SPRITE_BALDING_GUY	TEXT_POKEMONTOWER1F_BALDING_GUY	assets/characters/npcs/balding-guy-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower1F	22	13	7	SPRITE_GIRL	nonbattle	SPRITE_GIRL	TEXT_POKEMONTOWER1F_GIRL	assets/characters/npcs/girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower1F	23	17	7	SPRITE_CHANNELER	nonbattle	SPRITE_CHANNELER	TEXT_POKEMONTOWER1F_CHANNELER	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower2F	15	14	5	SPRITE_BLUE	nonbattle	SPRITE_BLUE	TEXT_POKEMONTOWER2F_RIVAL	assets/characters/npcs/blue-kasc-hd-4x3-walk-sheet-v2.png	covered
gen1	PokemonTower2F	16	3	7	SPRITE_CHANNELER	nonbattle	SPRITE_CHANNELER	TEXT_POKEMONTOWER2F_CHANNELER	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower3F	17	12	3	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER3F_CHANNELER1	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower3F	18	9	8	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER3F_CHANNELER2	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower3F	19	10	13	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER3F_CHANNELER3	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower4F	19	5	10	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER4F_CHANNELER1	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower4F	20	15	7	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER4F_CHANNELER2	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower4F	21	14	12	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER4F_CHANNELER3	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower5F	19	12	8	SPRITE_CHANNELER	nonbattle	SPRITE_CHANNELER	TEXT_POKEMONTOWER5F_CHANNELER1	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower5F	20	17	7	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER5F_CHANNELER2	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower5F	21	14	3	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER5F_CHANNELER3	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower5F	22	6	10	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER5F_CHANNELER4	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower5F	23	9	16	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER5F_CHANNELER5	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower6F	18	12	10	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER6F_CHANNELER1	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower6F	19	9	5	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER6F_CHANNELER2	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower6F	20	16	5	SPRITE_CHANNELER	battle	OPP_CHANNELER	TEXT_POKEMONTOWER6F_CHANNELER3	assets/characters/npcs/channeler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower7F	16	9	11	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_POKEMONTOWER7F_ROCKET1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower7F	17	12	9	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_POKEMONTOWER7F_ROCKET2	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower7F	18	9	7	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_POKEMONTOWER7F_ROCKET3	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	PokemonTower7F	19	10	3	SPRITE_MR_FUJI	nonbattle	SPRITE_MR_FUJI	TEXT_POKEMONTOWER7F_MR_FUJI	assets/characters/npcs/mr-fuji-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RedsHouse1F	16	5	4	SPRITE_MOM	nonbattle	SPRITE_MOM	TEXT_REDSHOUSE1F_MOM	assets/characters/npcs/reds-mother-kasc-hd-4x3-walk-sheet-v2.png	covered
gen1	RockTunnel1F	27	7	5	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROCKTUNNEL1F_HIKER1	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnel1F	28	5	16	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROCKTUNNEL1F_HIKER2	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnel1F	29	17	15	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROCKTUNNEL1F_HIKER3	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnel1F	30	23	8	SPRITE_SUPER_NERD	battle	OPP_POKEMANIAC	TEXT_ROCKTUNNEL1F_SUPER_NERD	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnel1F	31	37	21	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROCKTUNNEL1F_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnel1F	32	22	24	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROCKTUNNEL1F_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnel1F	33	32	24	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROCKTUNNEL1F_COOLTRAINER_F3	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	23	11	13	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROCKTUNNELB1F_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	24	6	10	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROCKTUNNELB1F_HIKER1	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	25	3	5	SPRITE_SUPER_NERD	battle	OPP_POKEMANIAC	TEXT_ROCKTUNNELB1F_SUPER_NERD1	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	26	20	21	SPRITE_SUPER_NERD	battle	OPP_POKEMANIAC	TEXT_ROCKTUNNELB1F_SUPER_NERD2	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	27	30	10	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROCKTUNNELB1F_HIKER2	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	28	14	28	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROCKTUNNELB1F_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	29	33	5	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROCKTUNNELB1F_HIKER3	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelB1F	30	26	30	SPRITE_SUPER_NERD	battle	OPP_POKEMANIAC	TEXT_ROCKTUNNELB1F_SUPER_NERD3	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelPokecenter	17	3	1	SPRITE_NURSE	nonbattle	SPRITE_NURSE	TEXT_ROCKTUNNELPOKECENTER_NURSE	assets/characters/npcs/nurse-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelPokecenter	18	7	3	SPRITE_GENTLEMAN	nonbattle	SPRITE_GENTLEMAN	TEXT_ROCKTUNNELPOKECENTER_GENTLEMAN	assets/characters/npcs/gentleman-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelPokecenter	19	2	5	SPRITE_FISHER	nonbattle	SPRITE_FISHER	TEXT_ROCKTUNNELPOKECENTER_FISHER	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RockTunnelPokecenter	20	11	2	SPRITE_LINK_RECEPTIONIST	nonbattle	SPRITE_LINK_RECEPTIONIST	TEXT_ROCKTUNNELPOKECENTER_LINK_RECEPTIONIST	assets/characters/npcs/link-receptionist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB1F	23	26	8	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB1F_ROCKET1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB1F	24	12	6	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB1F_ROCKET2	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB1F	25	18	17	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB1F_ROCKET3	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB1F	26	15	25	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB1F_ROCKET4	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB1F	27	28	18	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB1F_ROCKET5	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB2F	21	20	12	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB2F_ROCKET	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB3F	17	10	22	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB3F_ROCKET1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB3F	18	26	12	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB3F_ROCKET2	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB4F	23	25	3	SPRITE_GIOVANNI	battle	OPP_GIOVANNI	TEXT_ROCKETHIDEOUTB4F_GIOVANNI	assets/characters/npcs/giovanni-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB4F	24	23	12	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB4F_ROCKET1	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB4F	25	26	12	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB4F_ROCKET2	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	RocketHideoutB4F	26	11	2	SPRITE_ROCKET	battle	OPP_ROCKET	TEXT_ROCKETHIDEOUTB4F_ROCKET3	assets/characters/npcs/team-rocket-grunt-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route1	14	5	24	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_ROUTE1_YOUNGSTER1	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route1	15	15	13	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_ROUTE1_YOUNGSTER2	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route10	25	10	44	SPRITE_SUPER_NERD	battle	OPP_POKEMANIAC	TEXT_ROUTE10_SUPER_NERD1	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route10	26	3	57	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE10_HIKER1	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route10	27	14	64	SPRITE_SUPER_NERD	battle	OPP_POKEMANIAC	TEXT_ROUTE10_SUPER_NERD2	assets/characters/npcs/pokemaniac-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route10	28	7	25	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE10_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route10	29	3	61	SPRITE_HIKER	battle	OPP_HIKER	TEXT_ROUTE10_HIKER2	assets/characters/npcs/hiker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route10	30	7	54	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE10_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	27	10	14	SPRITE_GAMBLER	battle	OPP_GAMBLER	TEXT_ROUTE11_GAMBLER1	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	28	26	9	SPRITE_GAMBLER	battle	OPP_GAMBLER	TEXT_ROUTE11_GAMBLER2	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	29	13	5	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE11_YOUNGSTER1	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	30	36	11	SPRITE_SUPER_NERD	battle	OPP_ENGINEER	TEXT_ROUTE11_SUPER_NERD1	assets/characters/npcs/engineer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	31	22	4	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE11_YOUNGSTER2	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	32	45	7	SPRITE_GAMBLER	battle	OPP_GAMBLER	TEXT_ROUTE11_GAMBLER3	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	33	33	3	SPRITE_GAMBLER	battle	OPP_GAMBLER	TEXT_ROUTE11_GAMBLER4	assets/characters/npcs/gambler-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	34	43	5	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE11_YOUNGSTER3	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	35	45	16	SPRITE_SUPER_NERD	battle	OPP_ENGINEER	TEXT_ROUTE11_SUPER_NERD2	assets/characters/npcs/engineer-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11	36	22	12	SPRITE_YOUNGSTER	battle	OPP_YOUNGSTER	TEXT_ROUTE11_YOUNGSTER4	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11Gate1F	17	4	1	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE11GATE1F_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11Gate2F	16	4	2	SPRITE_YOUNGSTER	nonbattle	SPRITE_YOUNGSTER	TEXT_ROUTE11GATE2F_YOUNGSTER	assets/characters/npcs/youngster-gen1-bald-hd-4x3-walk-sheet-v1.png	covered
gen1	Route11Gate2F	17	2	6	SPRITE_SCIENTIST	nonbattle	SPRITE_SCIENTIST	TEXT_ROUTE11GATE2F_OAKS_AIDE	assets/characters/npcs/scientist-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	28	14	31	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE12_FISHER1	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	29	5	39	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE12_FISHER2	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	30	11	92	SPRITE_COOLTRAINER_M	battle	OPP_JR_TRAINER_M	TEXT_ROUTE12_COOLTRAINER_M	assets/characters/npcs/jr-trainer-male-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	31	14	76	SPRITE_SUPER_NERD	battle	OPP_ROCKER	TEXT_ROUTE12_SUPER_NERD	assets/characters/npcs/rocker-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	32	12	40	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE12_FISHER3	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	33	9	52	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE12_FISHER4	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12	34	6	87	SPRITE_FISHER	battle	OPP_FISHER	TEXT_ROUTE12_FISHER5	assets/characters/npcs/fisher-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12Gate1F	17	1	3	SPRITE_GUARD	nonbattle	SPRITE_GUARD	TEXT_ROUTE12GATE1F_GUARD	assets/characters/npcs/guard-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12Gate2F	15	3	4	SPRITE_BRUNETTE_GIRL	nonbattle	SPRITE_BRUNETTE_GIRL	TEXT_ROUTE12GATE2F_BRUNETTE_GIRL	assets/characters/npcs/brunette-girl-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route12SuperRodHouse	14	2	4	SPRITE_FISHING_GURU	nonbattle	SPRITE_FISHING_GURU	TEXT_ROUTE12SUPERRODHOUSE_FISHING_GURU	assets/characters/npcs/fishing-guru-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	24	49	10	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE13_COOLTRAINER_M1	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	25	48	10	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE13_COOLTRAINER_F1	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	26	27	9	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE13_COOLTRAINER_F2	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	27	23	10	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE13_COOLTRAINER_F3	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	28	50	5	SPRITE_COOLTRAINER_F	battle	OPP_JR_TRAINER_F	TEXT_ROUTE13_COOLTRAINER_F4	assets/characters/npcs/jr-trainer-female-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	29	12	4	SPRITE_COOLTRAINER_M	battle	OPP_BIRD_KEEPER	TEXT_ROUTE13_COOLTRAINER_M2	assets/characters/npcs/bird-keeper-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	30	33	6	SPRITE_BEAUTY	battle	OPP_BEAUTY	TEXT_ROUTE13_BEAUTY1	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	31	32	6	SPRITE_BEAUTY	battle	OPP_BEAUTY	TEXT_ROUTE13_BEAUTY2	assets/characters/npcs/beauty-kasc-hd-4x3-walk-sheet-v1.png	covered
gen1	Route13	32	10	7	SPRITE_BIKER	battle	OPP_BIKER	TEXT_ROUTE13_BIKER	assets/characters/npcs/biker-kasc-hd-4x3-walk-sheet-v1.png	covered
